,Unnamed: 0,UID,GID,Area,JobName,Partition,ReqNodes,ReqCPUS,Timelimit,Submit,Start,Elapsed,Priority,State,ExitCode
173,173,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:50:34,03:53:49,1,COMPLETED,0:0
174,174,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:51:34,03:56:17,1,COMPLETED,0:0
175,175,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:51:55,03:58:44,1,COMPLETED,0:0
176,176,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:51:55,03:57:57,1,COMPLETED,0:0
177,177,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:53:34,03:54:32,1,COMPLETED,0:0
178,178,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:53:34,04:02:28,1,COMPLETED,0:0
179,179,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:53:34,03:54:10,1,COMPLETED,0:0
180,180,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:53:55,04:02:00,1,COMPLETED,0:0
181,181,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:53:55,04:01:30,1,COMPLETED,0:0
182,182,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:54:04,03:58:38,1,COMPLETED,0:0
183,183,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:54:35,03:54:36,1,COMPLETED,0:0
184,184,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:55:05,03:51:41,1,COMPLETED,0:0
185,185,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:55:35,03:52:04,1,COMPLETED,0:0
186,186,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:55:35,04:05:24,1,COMPLETED,0:0
187,187,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:55:35,04:01:33,1,COMPLETED,0:0
188,188,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:56:05,04:00:27,1,COMPLETED,0:0
189,189,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:56:35,03:54:50,1,COMPLETED,0:0
190,190,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:56:55,04:04:04,1,COMPLETED,0:0
191,191,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:57:35,03:55:10,1,COMPLETED,0:0
192,192,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:57:55,03:53:55,1,COMPLETED,0:0
193,193,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:58:06,03:55:56,1,COMPLETED,0:0
194,194,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:59:44,1,COMPLETED,0:0
195,195,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:55:18,1,COMPLETED,0:0
196,196,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:03:30,1,COMPLETED,0:0
197,197,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:57:39,1,COMPLETED,0:0
198,198,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:03:07,1,COMPLETED,0:0
199,199,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:01:54,1,COMPLETED,0:0
200,200,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:51:50,1,COMPLETED,0:0
201,201,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:23,1,COMPLETED,0:0
202,202,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:58:42,1,COMPLETED,0:0
203,203,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:58:28,1,COMPLETED,0:0
204,204,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:10:20,1,COMPLETED,0:0
205,205,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:31,1,COMPLETED,0:0
206,206,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:58:27,1,COMPLETED,0:0
207,207,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:18:20,1,COMPLETED,0:0
208,208,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:11:09,1,COMPLETED,0:0
209,209,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:22:03,1,COMPLETED,0:0
210,210,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:01:51,1,COMPLETED,0:0
211,211,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:12,1,COMPLETED,0:0
212,212,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:53:35,1,COMPLETED,0:0
213,213,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:02:44,1,COMPLETED,0:0
214,214,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:54:44,1,COMPLETED,0:0
215,215,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:04:26,1,COMPLETED,0:0
216,216,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:57:40,1,COMPLETED,0:0
217,217,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:59:08,1,COMPLETED,0:0
218,218,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:52:46,1,COMPLETED,0:0
219,219,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:10,1,COMPLETED,0:0
220,220,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:01:55,1,COMPLETED,0:0
221,221,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:03:43,1,COMPLETED,0:0
222,222,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:01:36,1,COMPLETED,0:0
223,223,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:54,1,COMPLETED,0:0
224,224,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:57:24,1,COMPLETED,0:0
225,225,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:04:22,1,COMPLETED,0:0
226,226,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:07,1,COMPLETED,0:0
227,227,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:53:28,1,COMPLETED,0:0
228,228,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:08:51,1,COMPLETED,0:0
229,229,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:12:04,1,COMPLETED,0:0
230,230,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:32:03,1,COMPLETED,0:0
231,231,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:10:06,1,COMPLETED,0:0
232,232,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:55:42,1,COMPLETED,0:0
233,233,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:55:53,1,COMPLETED,0:0
234,234,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:57,1,COMPLETED,0:0
235,235,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:57:44,1,COMPLETED,0:0
236,236,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:00:38,1,COMPLETED,0:0
237,237,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:53:58,1,COMPLETED,0:0
238,238,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:58:37,1,COMPLETED,0:0
239,239,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:01:12,1,COMPLETED,0:0
240,240,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:51:01,1,COMPLETED,0:0
241,241,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:09:55,1,COMPLETED,0:0
242,242,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:53:14,1,COMPLETED,0:0
243,243,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:57:41,1,COMPLETED,0:0
244,244,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:57:00,1,COMPLETED,0:0
245,245,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:55:38,1,COMPLETED,0:0
246,246,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:59:48,1,COMPLETED,0:0
247,247,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:53:34,1,COMPLETED,0:0
248,248,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:58:56,1,COMPLETED,0:0
249,249,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:01:02,1,COMPLETED,0:0
250,250,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:04:21,1,COMPLETED,0:0
251,251,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:38,1,COMPLETED,0:0
252,252,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:58:02,1,COMPLETED,0:0
253,253,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:04:55,1,COMPLETED,0:0
254,254,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:06:14,1,COMPLETED,0:0
255,255,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:54:03,1,COMPLETED,0:0
256,256,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:03:53,1,COMPLETED,0:0
257,257,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:35,1,COMPLETED,0:0
258,258,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:00:54,1,COMPLETED,0:0
259,259,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:54:51,1,COMPLETED,0:0
260,260,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:53:38,1,COMPLETED,0:0
261,261,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:03:06,1,COMPLETED,0:0
262,262,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:58:11,1,COMPLETED,0:0
263,263,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:21:42,1,COMPLETED,0:0
264,264,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:33:42,1,COMPLETED,0:0
265,265,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:54:04,1,COMPLETED,0:0
266,266,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:06:45,1,COMPLETED,0:0
267,267,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:31:52,1,COMPLETED,0:0
268,268,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:14:52,1,COMPLETED,0:0
269,269,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:39,1,COMPLETED,0:0
270,270,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:52:19,1,COMPLETED,0:0
271,271,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:06:28,1,COMPLETED,0:0
272,272,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:58,1,COMPLETED,0:0
273,273,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:59,1,COMPLETED,0:0
274,274,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:53:33,1,COMPLETED,0:0
275,275,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:00:48,1,COMPLETED,0:0
276,276,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:54:29,1,COMPLETED,0:0
277,277,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:55:35,1,COMPLETED,0:0
278,278,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:59:10,1,COMPLETED,0:0
279,279,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:01:33,1,COMPLETED,0:0
280,280,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:01:58,1,COMPLETED,0:0
281,281,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:49,1,COMPLETED,0:0
282,282,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:54:01,1,COMPLETED,0:0
283,283,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:01:04,1,COMPLETED,0:0
284,284,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:04:46,1,COMPLETED,0:0
285,285,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:00:43,1,COMPLETED,0:0
286,286,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:57:55,1,COMPLETED,0:0
287,287,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:58:10,1,COMPLETED,0:0
288,288,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:13:24,1,COMPLETED,0:0
289,289,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:59:35,1,COMPLETED,0:0
290,290,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:52:20,1,COMPLETED,0:0
291,291,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:04:45,1,COMPLETED,0:0
292,292,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:58:50,1,COMPLETED,0:0
293,293,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:53:10,1,COMPLETED,0:0
294,294,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:11:18,1,COMPLETED,0:0
295,295,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:26:03,1,COMPLETED,0:0
296,296,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:23:33,1,COMPLETED,0:0
297,297,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:58:34,1,COMPLETED,0:0
298,298,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:05:20,1,COMPLETED,0:0
299,299,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:21,1,COMPLETED,0:0
300,300,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:57:12,1,COMPLETED,0:0
301,301,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:54:46,1,COMPLETED,0:0
302,302,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:57:31,1,COMPLETED,0:0
303,303,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:58:52,1,COMPLETED,0:0
304,304,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:59:28,1,COMPLETED,0:0
305,305,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:59:33,1,COMPLETED,0:0
306,306,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:03:08,1,COMPLETED,0:0
307,307,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:03:03,1,COMPLETED,0:0
308,308,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:45:48,1,COMPLETED,0:0
309,309,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:51:06,1,COMPLETED,0:0
310,310,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,03:56:34,1,COMPLETED,0:0
311,311,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:02:17,1,COMPLETED,0:0
312,312,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:06,04:03:56,1,COMPLETED,0:0
313,313,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T00:59:55,04:02:56,1,COMPLETED,0:0
314,314,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:00:36,03:09:10,1,COMPLETED,0:0
315,315,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:00:36,03:07:55,1,COMPLETED,0:0
316,316,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:00:36,03:12:10,1,COMPLETED,0:0
317,317,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:00:36,03:14:33,1,COMPLETED,0:0
318,318,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:00:55,03:09:35,1,COMPLETED,0:0
319,319,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:01:36,03:12:09,1,COMPLETED,0:0
320,320,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:02:36,03:57:31,1,COMPLETED,0:0
321,321,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:03:06,03:55:02,1,COMPLETED,0:0
322,322,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:04:36,04:01:00,1,COMPLETED,0:0
323,323,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:09:36,04:00:51,1,COMPLETED,0:0
324,324,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:09:36,03:58:11,1,COMPLETED,0:0
325,325,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:10:36,03:49:56,1,COMPLETED,0:0
326,326,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:16:06,03:56:29,1,COMPLETED,0:0
327,327,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:17:36,04:05:21,1,COMPLETED,0:0
328,328,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:18:36,03:52:21,1,COMPLETED,0:0
329,329,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:19:08,04:10:52,1,COMPLETED,0:0
330,330,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:22:38,04:07:04,1,COMPLETED,0:0
331,331,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:23:38,04:25:33,1,COMPLETED,0:0
332,332,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:24:38,03:55:41,1,COMPLETED,0:0
333,333,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:25:38,04:04:29,1,COMPLETED,0:0
334,334,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:26:08,04:04:33,1,COMPLETED,0:0
335,335,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:28:08,04:02:29,1,COMPLETED,0:0
336,336,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T01:30:55,03:56:51,1,COMPLETED,0:0
337,337,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T02:48:40,03:54:27,1,COMPLETED,0:0
338,338,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T02:50:55,04:03:03,1,COMPLETED,0:0
339,339,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T02:54:55,03:58:28,1,COMPLETED,0:0
340,340,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T02:58:42,04:00:59,1,COMPLETED,0:0
341,341,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T02:59:42,03:54:18,1,COMPLETED,0:0
342,342,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T03:01:12,03:59:30,1,COMPLETED,0:0
343,343,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T03:18:43,03:59:17,1,COMPLETED,0:0
344,344,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T03:21:13,03:58:03,1,COMPLETED,0:0
345,345,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T03:25:55,03:57:06,1,COMPLETED,0:0
346,346,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T03:26:13,03:57:36,1,COMPLETED,0:0
347,347,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T03:26:55,03:55:50,1,COMPLETED,0:0
348,348,86601,79320,radiophys,las_batch,tornado,1,1,08:00:00,2021-08-23T09:57:32,2021-09-01T03:29:43,04:02:10,1,COMPLETED,0:0
